Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
1987,Dragomir,Peykov,7,7,7,7,7,5,40,28,Silver medal
1977,Nikolaj,Bujukliev,,,,,,,30,19,Silver medal
1990,Petev,Dimov,6,7,3,5,7,1,29,37,Silver medal
2006,Nikolay Ivanov,Beluhov,7,1,1,7,7,0,23,60,Silver medal
2002,Rumen,Zarev,7,6,1,3,7,3,27,58,Silver medal
1991,Boshko Nentchev,Bakalov,7,7,3,7,7,5,36,39,Silver medal
2010,Aleksandar,Makelov,7,7,1,7,1,0,23,64,Silver medal
2000,Alexandar,Popov,7,7,0,4,4,4,26,57,Silver medal
1978,Ognjan,Trifunov,,,,,,,29,17,Silver medal
1999,Nikolay,Penev,6,3,0,7,3,5,24,56,Silver medal
1994,Nikolay,Nikolov,7,7,7,7,7,0,35,49,Silver medal
1997,Nayden,Kambouchev,3,7,6,7,7,0,30,60,Silver medal
1995,Vladimir,Tchalkov,7,7,7,6,7,0,34,54,Silver medal
2007,Aleksandar Kirilov,Daskalov,7,7,0,7,2,1,24,68,Silver medal
2015,Violeta,Naydenova,7,6,1,7,1,0,22,76,Silver medal
1976,Plamen Dimitrov,Stefanov,3,7,1,6,4,6,27,19,Silver medal
2017,Violeta,Naydenova,7,7,0,7,0,0,21,82,Silver medal
2004,Aleksandar Dimitrov,Lishkov,7,7,2,7,3,3,29,65,Silver medal
1996,Stoyan,Atanassov,4,7,5,7,1,0,24,57,Silver medal
2001,Nikolay,Andreev,7,2,1,7,2,5,24,65,Silver medal
1998,Kalin,Rahnev,7,6,2,6,3,4,28,58,Silver medal
1977,Plamen Dimitrov,Stefanov,,,,,,,29,22,Silver medal
1988,Dobromir,Dimitrov,7,1,6,7,7,0,28,38,Silver medal
2005,Tzvetelina Kirilova,Tzeneva,7,5,0,7,7,2,28,72,Silver medal
1986,Ivaylo,Marinov Nedelchev,7,7,1,7,3,5,30,30,Silver medal
2022,Martin,Kopchev,7,7,1,7,7,1,30,84,Silver medal
1991,Dantcho Petzov,Danev,7,7,6,7,7,1,35,47,Silver medal
