Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2013,Jakob Bæk Tejs,Knudsen,0,0,0,2,0,0,2,460,
2007,Henrik,Jacobsen,3,0,0,0,0,0,3,454,
1996,Kasper,Dupont,0,0,0,2,0,0,2,372,
2006,Sebastian,Paaske Tørholm,0,0,0,3,1,0,4,437,
2003,Thomas,Hansen,2,0,0,0,0,0,2,402,
2014,Stine,Valgreen,0,1,0,1,0,0,2,493,
2014,Benjamin,Klahn,0,0,0,2,0,0,2,493,
1994,Jacob,Anderskov,2,0,0,0,4,0,6,339,
2015,Matias Frank,Jensen,0,1,0,0,1,0,2,508,
1998,Jakob,Thomadsen,0,0,1,1,0,0,2,369,
2012,Jan,Christensen,1,0,0,2,0,0,3,483,
2008,Niels,Olsen,1,0,0,1,0,0,2,479,
2008,Mathias Bundgaard,Svensson,1,0,0,1,0,0,2,479,
1994,Rasmus Kousholt,Sandberg,2,0,0,2,1,0,5,345,
2009,Ben,Braithwaite,1,0,0,0,0,0,1,511,
1997,Hans Kristian,Mikkelsen,1,0,0,0,0,0,1,419,
1998,Per Dalgaard,Rasmussen,0,0,1,0,0,0,1,388,
2007,Mathias Rosdahl,Jensen,0,1,0,0,0,0,1,482,
2013,Søren Schunck,Thomsen,0,0,0,0,0,0,0,494,
2000,Lasse Dahl,Ebert,0,1,0,0,0,0,1,438,
2018,Honghao,Liu,0,0,0,0,0,0,0,565,
1998,Anne Lund,Christophersen,0,0,0,0,0,0,0,404,
2000,Kristoffer,Martinsen,0,0,0,0,0,0,0,451,
