Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2009,Fabio,Bioletto,7,7,1,7,7,0,29,62,Silver medal
2016,Luca,Macchiaroli,7,7,0,7,4,1,26,68,Silver medal
2011,Guido,Lido,7,7,0,7,4,0,25,66,Silver medal
2005,Luca,Barbieri,7,7,0,7,1,7,29,65,Silver medal
2007,Maria,Colombo,7,7,1,7,1,1,24,68,Silver medal
2015,Nikita,Deniskin,7,1,6,7,1,0,22,76,Silver medal
2015,Francesco,Ballini,7,3,0,7,1,4,22,76,Silver medal
1967,Roberto,Dvornicich,6,5,8,6,4,6,35,14,Silver medal
2020,Romeo,Passaro,7,7,0,7,7,0,28,86,Silver medal
2020,Matteo,Poletto,7,0,6,7,7,1,28,86,Silver medal
2022,Luca,Sartori,7,7,2,7,6,1,30,84,Silver medal
2010,Fabio,Bioletto,7,7,1,7,0,0,22,76,Silver medal
2010,Andrea,Fogari,5,7,1,7,0,2,22,76,Silver medal
2010,Giovanni,Paolini,7,1,0,7,7,0,22,76,Silver medal
2008,Andrea,Conti,7,5,0,7,7,0,26,78,Silver medal
2006,Valerio,Melani,7,4,0,7,4,0,22,76,Silver medal
2024,Raffaele,Botticella,7,2,0,7,7,1,24,100,Silver medal
1996,Davide,Gaiotto,4,1,6,4,0,7,22,71,Silver medal
1996,Aldo,Pratelli,7,0,6,1,1,7,22,71,Silver medal
2023,Pietro,Gualdi,7,7,1,7,6,0,28,104,Silver medal
2021,Tommaso,Lunghi,6,1,0,7,7,0,21,105,Silver medal
2020,Davide,Pierrat,7,7,0,6,7,0,27,114,Silver medal
2017,Jacopo Guoyi,Chen,7,3,0,7,2,0,19,115,Silver medal
1999,Marcello,Mamino,7,0,7,1,0,5,20,85,Silver medal
2022,Massimo,Gasparini,7,7,2,7,6,0,29,112,Silver medal
2014,Giovanni,Italiano,7,7,0,7,2,0,23,109,Silver medal
2008,Pietro,Vertechi,7,2,7,7,1,0,24,107,Silver medal
2011,Alessandro,Pigati,7,1,0,7,7,0,22,113,Silver medal
2011,Federico,Glaudo,7,1,0,7,7,0,22,113,Silver medal
2012,Federico,Glaudo,7,7,0,7,0,0,21,112,Silver medal
2012,Damiano,Zeffiro,7,7,1,5,1,0,21,112,Silver medal
2024,Simone,Melis,7,7,0,1,7,1,23,125,Silver medal
2018,Andrea,Ciprietti,7,3,1,7,7,1,26,122,Silver medal
2023,Simone,Foti,7,7,0,7,5,0,26,128,Silver medal
2013,Damiano,Zeffiro,7,4,0,7,7,0,25,117,Silver medal
1989,Sergio,Conti,7,7,1,7,7,2,31,65,Silver medal
2005,Francesco,Cavazzani,1,7,0,7,4,4,23,114,Silver medal
1990,Alessandro,D'Andrea,0,7,4,2,7,3,23,71,Silver medal
2023,Enrico,Zonta,3,7,0,7,7,0,24,145,Bronze medal
1997,Stefano,Bolognesi,3,7,0,7,7,0,24,110,Bronze medal
1999,Filippo,Santambrogio,7,0,2,7,1,1,18,109,Bronze medal
2018,Fabio,Pruneri,7,2,0,7,7,1,24,147,Bronze medal
2022,Pietro,Gualdi,6,7,0,7,7,1,28,146,Bronze medal
1990,Roberto,Avanzi,2,7,3,3,3,4,22,80,Bronze medal
2009,Luca,Ghidelli,7,7,1,5,3,0,23,148,Bronze medal
2020,Giovanni,Mecenero,7,2,0,7,7,0,23,162,Bronze medal
1992,Alberto,Canonaco,7,7,3,0,1,4,22,86,Bronze medal
2000,Dario,Saccavino,7,6,0,3,3,0,19,123,Bronze medal
1995,Davide,Gaiotto,7,0,7,6,7,0,27,114,Bronze medal
2007,Andrea,Fogari,7,4,0,7,0,0,18,145,Bronze medal
2005,Maria,Colombo,0,5,0,7,7,0,19,144,Bronze medal
